id,products,productsVariants,productsVariantsIds,total,createdAt,scannedAt
9013,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","183,183,184,184,184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,186,186,187,187,188,188,188",85.00,"2024-12-23 15:01:18.540272","2024-12-23 17:43:19.427300,2024-12-23 17:43:39.083854,2024-12-23 17:43:51.649023,2024-12-23 17:43:56.044281,2024-12-23 17:44:09.759668,2024-12-23 15:54:07.889018,2024-12-23 15:54:07.873890,2024-12-23 15:32:25.850508,2024-12-23 15:32:25.837264,2024-12-23 15:32:20.668113,2024-12-23 15:32:20.653690,2024-12-23 15:11:37.097976,2024-12-23 15:11:37.081711,2024-12-23 15:11:31.017918,2024-12-23 15:11:31.002824,2024-12-23 15:11:25.063051,2024-12-23 15:11:25.047066,2024-12-23 15:11:18.885122,2024-12-23 15:11:18.870434,2024-12-23 15:11:13.280347,2024-12-23 15:11:13.265337,2024-12-23 15:04:28.427024"
9014,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-12-23 15:07:01.438842","2024-12-23 15:29:03.358700,2024-12-23 15:29:28.956728"
9015,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen","185,186",10.50,"2024-12-23 15:07:03.677350","2024-12-23 15:19:55.427030,2024-12-23 15:20:07.712947"
9016,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen","185,186,186",15.00,"2024-12-23 15:13:59.653802","2024-12-23 16:49:36.529354,2024-12-23 16:49:09.975424,2024-12-23 16:49:23.420326"
9017,"Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen","187,188",10.50,"2024-12-23 15:14:14.184177","2024-12-23 15:16:03.520537,2024-12-23 15:16:09.759394"
9018,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 15:22:41.607622","2024-12-24 01:07:34.015360,2024-12-24 01:07:39.087867"
9019,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-23 15:29:03.673596","2024-12-23 17:43:25.013523,2024-12-23 17:32:45.375572"
9027,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 15:33:53.673910","2024-12-23 15:35:00.575188,2024-12-23 15:35:08.948530"
9035,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186,187,187,188,188",42.00,"2024-12-23 15:49:00.670987","2024-12-23 16:10:38.111595,2024-12-23 16:10:02.562415,2024-12-23 16:10:16.649198,2024-12-23 16:10:53.543681,2024-12-23 16:00:03.768710,2024-12-23 15:59:51.413636,2024-12-23 15:59:46.190519,2024-12-23 15:59:41.355850"
9036,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-23 15:50:03.026261","2024-12-23 15:51:31.611354,2024-12-23 15:51:38.689718,2024-12-23 15:51:45.723482,2024-12-23 15:51:51.455231"
9038,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183",32.00,"2024-12-23 16:15:17.377948","2024-12-23 22:53:57.366668,2024-12-23 22:54:06.424502,2024-12-23 22:54:12.801028,2024-12-23 22:54:18.176205"
9039,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",24.00,"2024-12-23 16:23:20.889395","2024-12-23 20:15:34.980352,2024-12-23 20:15:06.572469,2024-12-23 20:15:25.224637"
9040,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","186,186,186,188,183,184",23.00,"2024-12-23 16:25:54.048529","2024-12-23 18:51:05.483788,2024-12-23 18:51:05.469271,2024-12-23 18:06:25.225724,2024-12-23 18:02:33.765665,2024-12-23 19:30:16.320177,2024-12-23 19:30:10.895760"
9041,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Kinderen,Kinderen","183,184,184",20.00,"2024-12-23 16:31:35.774919","2024-12-23 16:33:36.964081,2024-12-23 16:33:44.290588,2024-12-23 16:33:51.751308"
9046,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,187,187",24.00,"2024-12-23 16:43:36.273200","2024-12-23 22:13:40.270016,2024-12-23 22:13:40.244394,2024-12-23 20:46:25.744327,2024-12-23 22:13:27.742746,2024-12-23 22:13:27.726295,2024-12-23 20:46:15.129959,2024-12-23 20:41:20.521669,2024-12-23 20:41:25.650894"
9047,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-23 16:49:41.842174",NULL
9049,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,187,187,187",36.00,"2024-12-23 16:53:49.796961","2024-12-23 18:35:57.083677,2024-12-23 18:35:57.068537,2024-12-23 17:43:38.717238,2024-12-23 18:36:05.843702,2024-12-23 18:36:05.827656,2024-12-23 17:44:06.484340,2024-12-23 17:44:06.457977,2024-12-23 17:43:49.656402,2024-12-23 18:35:51.113644,2024-12-23 18:35:51.090578,2024-12-23 17:43:29.967978,2024-12-23 17:36:28.873186,2024-12-23 17:36:23.893884,2024-12-23 17:36:32.360396"
9050,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-23 17:00:39.468160","2024-12-23 22:19:15.185723,2024-12-23 22:13:07.178613"
9051,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-23 17:00:41.978829","2024-12-23 22:19:29.382585,2024-12-23 22:12:55.543895"
9052,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 17:03:16.335549","2024-12-23 17:07:30.472989,2024-12-23 17:07:24.344587"
9053,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,187",37.00,"2024-12-23 17:10:02.683675","2024-12-23 19:11:32.911144,2024-12-23 19:11:32.893588,2024-12-23 18:57:00.513717,2024-12-23 18:47:25.805337"
9054,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183",25.60,"2024-12-23 17:22:28.927070","2024-12-23 17:24:39.079171,2024-12-23 17:24:50.009398,2024-12-23 17:24:56.275963,2024-12-23 17:25:01.655377"
9055,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","183,183,183,183,183",40.00,"2024-12-23 17:23:56.599405","2024-12-23 20:44:10.850177,2024-12-23 20:43:46.322733,2024-12-23 20:44:03.460791,2024-12-23 20:44:17.186921,2024-12-23 20:43:53.945040"
9056,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,187",12.00,"2024-12-23 17:25:11.279791","2024-12-24 01:52:32.558762,2024-12-24 01:52:32.538280,2024-12-24 01:08:29.443067,2024-12-24 01:08:29.427570,2024-12-24 01:08:16.421102,2024-12-24 01:01:54.321976"
9059,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,187",9.60,"2024-12-23 17:45:28.043999","2024-12-26 22:41:10.578124,2024-12-26 22:41:10.558795,2024-12-26 22:21:13.584103,2024-12-26 22:21:13.570002,2024-12-26 22:15:07.565947,2024-12-26 22:15:18.628292"
9067,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-23 18:00:56.419159","2024-12-23 23:44:33.321363,2024-12-23 23:44:25.693359,2024-12-23 23:39:38.751272,2024-12-23 23:39:32.983750"
9068,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,186,186,186,186,187,187,187,187,187,187,187",78.00,"2024-12-23 18:02:55.910911","2024-12-23 20:02:21.843995,2024-12-23 20:02:29.184194,2024-12-23 20:02:36.190290,2024-12-23 20:02:43.301865,2024-12-23 20:02:47.728636,2024-12-23 20:02:59.353971,2024-12-23 20:03:11.351124"
9069,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 18:04:37.308674","2024-12-23 18:05:36.539902,2024-12-23 18:05:43.290544"
9075,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,186,186",15.00,"2024-12-23 18:12:22.837040","2024-12-23 18:22:25.997348,2024-12-23 18:22:25.980043,2024-12-23 18:22:09.052344,2024-12-23 18:22:19.997135"
9077,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen","187,188,188",15.00,"2024-12-23 18:16:22.797635","2024-12-23 18:17:19.453614,2024-12-23 18:17:24.190671,2024-12-23 18:17:29.575076"
9079,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","185,186,186,186,186",15.00,"2024-12-23 18:21:47.560989","2024-12-23 18:32:12.577055,2024-12-23 18:32:29.151669,2024-12-23 18:32:29.134606,2024-12-23 18:32:18.529992,2024-12-23 18:32:38.082959"
9080,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen","187,188,188",15.00,"2024-12-23 18:25:57.270766","2024-12-23 18:27:13.866445,2024-12-23 18:27:18.522570,2024-12-23 18:27:27.845355"
9081,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,185,185,186,187,187,188",33.00,"2024-12-23 18:27:29.154958","2024-12-23 19:53:42.645362,2024-12-23 19:53:42.627346,2024-12-23 18:34:10.855246,2024-12-23 18:34:18.723193,2024-12-23 18:34:24.269788,2024-12-23 18:29:37.445731,2024-12-23 18:29:42.494769,2024-12-23 18:29:46.350701"
9082,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-23 18:29:12.657417","2024-12-23 19:40:44.142956,2024-12-23 19:41:03.527441,2024-12-23 19:33:30.791760,2024-12-23 19:33:39.774897"
9083,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 18:29:51.929554","2024-12-23 18:32:37.773785,2024-12-23 18:32:44.422156"
9084,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,185,186,186",21.00,"2024-12-23 18:39:43.201109","2024-12-23 19:52:13.010717,2024-12-23 19:52:12.994405,2024-12-23 19:03:53.286626,2024-12-23 19:06:35.260827,2024-12-23 19:04:10.146300,2024-12-23 19:06:27.137057"
9085,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,185,185,186,187,187,188,183,183,184",55.00,"2024-12-23 18:42:34.489253","2024-12-23 18:55:00.590943,2024-12-23 18:55:00.548229,2024-12-23 18:54:54.107649,2024-12-23 18:54:47.605298,2024-12-23 18:49:09.519233,2024-12-23 18:49:06.039602,2024-12-23 18:49:01.888076,2024-12-23 20:30:01.822786,2024-12-23 20:30:14.037863,2024-12-23 20:30:09.308716"
9086,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 18:42:53.292725","2024-12-23 22:28:04.861954,2024-12-23 22:27:57.288415"
9087,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-23 18:44:50.557191","2024-12-23 21:17:28.396665,2024-12-23 21:17:38.671320,2024-12-23 21:17:48.090695,2024-12-23 21:17:54.108544"
9088,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen","187,187,188,188",21.00,"2024-12-23 18:46:11.947678","2024-12-23 18:46:59.195806,2024-12-23 18:47:05.971405,2024-12-23 18:47:12.807811,2024-12-23 18:47:21.985837"
9089,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen","185,185,186",16.50,"2024-12-23 18:46:48.521751","2024-12-23 19:11:13.680016,2024-12-23 19:11:24.903329,2024-12-23 19:11:18.818136"
9090,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,188,188,188",27.00,"2024-12-23 18:47:02.009823","2024-12-23 18:55:20.999253,2024-12-23 18:55:20.983261,2024-12-23 18:50:14.681825,2024-12-23 18:55:30.266348,2024-12-23 18:55:39.960553,2024-12-23 18:50:01.064849,2024-12-23 18:50:41.646549,2024-12-23 18:50:08.140245"
9091,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,188,188,188,188",36.00,"2024-12-23 18:47:18.219911","2024-12-23 19:04:39.487164,2024-12-23 19:04:48.062482,2024-12-23 19:04:54.690832,2024-12-23 19:05:24.351322,2024-12-23 18:58:35.257547,2024-12-23 18:58:41.824426,2024-12-23 18:58:46.052225,2024-12-23 18:58:50.896173"
9092,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen","185,185,186",16.50,"2024-12-23 18:49:47.771108","2024-12-23 19:05:04.196871,2024-12-23 19:05:08.672642,2024-12-23 19:05:13.028653"
9094,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","186,186,188,188",18.00,"2024-12-23 18:51:35.094031","2024-12-23 19:10:11.920243,2024-12-23 19:10:18.126514,2024-12-23 19:04:45.911934,2024-12-23 19:04:50.311838"
9095,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen","187,187,188",16.50,"2024-12-23 18:51:40.968256","2024-12-23 18:53:28.649974,2024-12-23 18:56:31.826099,2024-12-23 18:56:38.441557"
9098,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","186,186,188,188",18.00,"2024-12-23 18:53:34.976276",NULL
9099,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","185,185,185",6.00,"2024-12-23 18:53:38.737210","2024-12-23 19:04:25.895091,2024-12-23 19:04:25.877267,2024-12-23 18:56:51.173223"
9101,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen","185,185,186",16.50,"2024-12-23 18:53:59.966966","2024-12-23 19:13:43.575096,2024-12-23 19:13:52.506277,2024-12-23 19:14:00.223093"
9104,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186",21.00,"2024-12-23 18:55:08.486455","2024-12-23 19:09:07.817852,2024-12-23 19:09:19.343948,2024-12-23 19:09:26.886132,2024-12-23 19:09:38.434958"
9105,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-23 18:55:23.139363","2024-12-23 19:08:36.546299,2024-12-23 19:08:41.860979,2024-12-23 19:03:26.218907,2024-12-23 19:03:35.740316"
9106,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","186,186,188,188",18.00,"2024-12-23 18:56:43.893470","2024-12-23 19:10:27.106325,2024-12-23 19:10:40.018852,2024-12-23 19:05:00.505916,2024-12-23 19:05:04.858640"
9107,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen","187,187,188",16.50,"2024-12-23 18:57:07.319467","2024-12-23 18:58:35.588384,2024-12-23 18:58:47.436165,2024-12-23 18:58:43.209935"
9108,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen","187,187,188",16.50,"2024-12-23 18:57:18.039048","2024-12-23 18:58:13.871047,2024-12-23 18:58:17.523484,2024-12-23 18:58:23.602948"
9109,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen","187,187,188",16.50,"2024-12-23 18:57:18.634009","2024-12-23 19:06:53.231561,2024-12-23 19:06:58.119593,2024-12-23 19:07:04.911481"
9110,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,187,187,187,187,187",60.00,"2024-12-23 18:58:00.026494","2024-12-23 20:01:45.751471,2024-12-23 20:01:45.736253,2024-12-23 19:14:27.765162,2024-12-23 20:01:58.881499,2024-12-23 20:01:58.863543,2024-12-23 19:14:38.028904,2024-12-23 20:02:03.234693,2024-12-23 20:02:03.218640,2024-12-23 19:14:42.721449,2024-12-23 19:14:47.737059,2024-12-23 19:14:54.865023,2024-12-23 19:08:35.932807,2024-12-23 19:08:47.213002,2024-12-23 19:08:54.747623,2024-12-23 19:09:02.932990,2024-12-23 19:09:11.647832"
9111,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,186,187,187,188",33.00,"2024-12-23 18:58:13.881176","2024-12-23 19:07:54.311818,2024-12-23 19:08:00.295607,2024-12-23 19:08:05.981960,2024-12-23 19:00:30.333185,2024-12-23 19:00:26.666853,2024-12-23 19:00:35.828249"
9112,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","183,184",14.00,"2024-12-23 18:59:51.488923","2024-12-23 19:01:18.924080"
9113,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,187,187",24.00,"2024-12-23 19:00:12.954429","2024-12-23 19:08:21.912134,2024-12-23 19:08:21.894114,2024-12-23 19:08:12.629752,2024-12-23 19:08:31.054075,2024-12-23 19:04:12.310573,2024-12-23 19:05:17.184241"
9114,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen","187,187,188,188",21.00,"2024-12-23 19:00:29.744249","2024-12-23 19:03:11.022330,2024-12-23 19:03:19.346476,2024-12-23 19:03:27.703133,2024-12-23 19:03:32.230763"
9115,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen","185,186,186",15.00,"2024-12-23 19:04:17.056175","2024-12-23 19:09:48.230829,2024-12-23 19:09:56.132674,2024-12-23 19:10:02.490338"
9116,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-23 19:04:51.818538","2024-12-23 19:06:58.748237,2024-12-23 19:07:06.086206"
9117,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186",13.50,"2024-12-23 19:05:43.740678","2024-12-23 19:22:10.821554,2024-12-23 19:22:10.801512,2024-12-23 19:22:05.135807,2024-12-23 19:22:15.858834"
9118,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen,Kinderen","185,186,186,186",19.50,"2024-12-23 19:05:52.385145","2024-12-23 19:21:37.294998,2024-12-23 19:21:14.741619,2024-12-23 19:18:31.773559,2024-12-23 19:18:38.297973"
9120,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen","187,188,188,188",19.50,"2024-12-23 19:07:54.068610","2024-12-23 19:13:37.624108,2024-12-23 19:14:02.343787,2024-12-23 19:13:45.134266,2024-12-23 19:13:53.743555"
9121,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","186,186",9.00,"2024-12-23 19:08:40.293638","2024-12-23 19:21:20.257088,2024-12-23 19:21:30.165692"
9123,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-23 19:11:59.913827","2024-12-23 19:33:23.277069,2024-12-23 19:33:33.663128,2024-12-23 19:27:11.088941,2024-12-23 19:27:41.921323"
9124,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen","188,188,188",13.50,"2024-12-23 19:12:11.469861","2024-12-23 19:14:14.328849,2024-12-23 19:14:22.110979,2024-12-23 19:14:25.564276"
9125,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen","185,185,186",16.50,"2024-12-23 19:12:12.985587","2024-12-23 19:25:30.084143,2024-12-23 19:25:35.839818,2024-12-23 19:25:42.290842"
9126,"Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen","188,188",9.00,"2024-12-23 19:12:53.860906","2024-12-23 19:14:10.168998,2024-12-23 19:14:13.724220"
9127,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","185,185",12.00,"2024-12-23 19:13:04.609047","2024-12-23 19:37:51.094925,2024-12-23 19:37:56.876633"
