id,products,productsVariants,productsVariants,total,createdAt,scannedAt
3015,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Kinderen,Kinderen","143,144,144,144",10.50,2023-12-26 22:03:23.949236,"2023-12-26 23:23:33.031518,2023-12-26 23:23:22.841884,2023-12-26 23:59:27.361101,2023-12-26 23:59:27.370801"
3017,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-26 22:09:57.529373,"2023-12-27 22:59:11.496392,2023-12-27 22:59:16.532581"
3019,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","143,143,143,144,144,144,148,149",21.00,2023-12-26 22:11:26.122872,"2023-12-26 22:23:37.185203,2023-12-26 22:35:20.038813,2023-12-26 22:35:20.058395,2023-12-26 22:23:32.344681,2023-12-26 22:35:10.458747,2023-12-26 22:35:10.472651,2023-12-26 22:23:54.853272,2023-12-26 22:24:03.927931"
3020,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","143,144,144,144,149,149",28.50,2023-12-26 22:12:40.833148,"2023-12-26 22:22:18.728235,2023-12-26 22:21:49.259523,2023-12-26 22:21:42.459313,2023-12-26 22:22:00.226400,2023-12-26 22:15:23.595276,2023-12-26 22:15:17.942049"
3021,"Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen","148,149",10.50,2023-12-26 22:17:35.543047,"2023-12-26 23:15:13.225849,2023-12-26 23:15:17.486621"
3024,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","143,143,143,143,143,143,143,143,143,143,143,143,143,143,144,144,144,144,148,148,148,148,149,149",66.00,2023-12-26 22:33:07.522558,"2023-12-26 22:42:09.408028,2023-12-26 22:49:33.108285,2023-12-26 22:49:33.121888,2023-12-26 22:51:58.950032,2023-12-26 22:51:58.962993,2023-12-26 22:43:21.660026,2023-12-26 22:50:45.986134,2023-12-26 22:50:45.998198,2023-12-26 22:51:32.179953,2023-12-26 22:51:32.188816,2023-12-26 22:42:19.399535,2023-12-26 22:49:58.227713,2023-12-26 22:49:58.239752,2023-12-26 22:42:25.278400,2023-12-26 22:43:02.627259,2023-12-26 22:42:57.621237,2023-12-26 22:51:10.657600,2023-12-26 22:51:10.682658,2023-12-26 22:41:59.320212,2023-12-26 22:42:38.710561,2023-12-26 22:43:08.598558,2023-12-26 22:42:51.019485,2023-12-26 22:43:15.357462,2023-12-26 22:42:31.796492"
3026,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148",12.00,2023-12-26 22:35:05.700662,"2023-12-27 20:16:54.289607,2023-12-27 20:31:26.821287,2023-12-27 20:31:26.834254,2023-12-27 20:13:15.897303"
3028,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150,150",30.00,2023-12-26 22:35:52.374140,"2023-12-26 22:39:14.785330,2023-12-26 22:39:21.762576,2023-12-26 22:39:07.365243,2023-12-26 22:39:27.624397,2023-12-26 22:39:33.530894"
3029,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","143,143,143,143,143,144,148,148,149",39.00,2023-12-26 22:38:12.663910,"2023-12-26 22:52:26.635457,2023-12-26 22:52:49.340458,2023-12-26 22:52:53.977848,2023-12-26 22:52:53.992009,2023-12-26 22:52:19.825490,2023-12-26 22:41:40.193118,2023-12-26 22:41:50.835373,2023-12-26 22:41:44.913207"
3030,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","148,148,143,143",24.00,2023-12-26 22:38:24.797505,"2023-12-26 22:41:11.826964,2023-12-26 22:41:23.522702,2023-12-26 22:48:03.352373,2023-12-26 22:48:18.408886"
3032,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143",12.00,2023-12-26 22:41:42.526673,"2023-12-26 22:45:18.236232,2023-12-26 22:56:16.576586,2023-12-26 22:56:16.591388,2023-12-26 22:45:22.576867,2023-12-26 22:56:28.273544,2023-12-26 22:56:28.292225,2023-12-26 22:56:42.115210,2023-12-26 22:56:42.129473"
3034,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-26 22:55:16.669330,"2023-12-26 23:06:52.161813,2023-12-26 23:06:45.803819,2023-12-26 23:02:45.505861,2023-12-26 23:03:02.224334"
3035,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Kinderen","150,150,150,161",32.00,2023-12-26 23:01:52.704686,"2023-12-27 15:08:22.662188,2023-12-27 15:08:30.350737,2023-12-27 15:08:43.082559,2023-12-27 15:08:37.083545"
3036,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","143,144,144,144,149",15.00,2023-12-26 23:10:43.147122,"2023-12-27 17:45:01.920116,2023-12-27 17:37:18.308733,2023-12-27 17:45:20.548863,2023-12-27 17:45:20.565974,2023-12-27 17:37:41.690933"
3037,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen,Kinderen","143,143,144,144",21.00,2023-12-26 23:32:06.908084,"2023-12-31 17:08:05.932729,2023-12-31 17:07:58.459522,2023-12-31 17:07:18.898341,2023-12-31 17:07:28.595630"
3038,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","143,143,143,143,143,143,143,144,144,144,144,144,144,144,144,144",7.88,2023-12-27 00:01:31.916945,"2023-12-27 00:10:48.212100,2023-12-27 01:08:55.620138,2023-12-27 01:08:55.636135,2023-12-27 01:08:57.532427,2023-12-27 01:08:57.545748,2023-12-27 01:09:13.414099,2023-12-27 01:09:13.433673,2023-12-27 00:11:07.450260,2023-12-27 00:41:08.322921,2023-12-27 00:41:08.333949,2023-12-27 00:41:18.210559,2023-12-27 00:41:18.229596,2023-12-27 00:41:22.422905,2023-12-27 00:41:22.438139,2023-12-27 01:09:26.438104,2023-12-27 01:09:26.447152"
3039,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",52.00,2023-12-27 00:31:06.852085,"2023-12-29 14:58:45.570128,2023-12-29 14:59:22.964445,2023-12-29 14:41:02.352692,2023-12-29 14:41:29.393076"
3040,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-27 00:42:18.861311,"2023-12-27 23:35:36.864850,2023-12-27 23:35:45.176013"
3041,"Reuzenrad ,Reuzenrad ,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen,Volwassen,Kinderen","150,161,143,144,148,149",37.00,2023-12-27 00:54:58.053068,"2023-12-27 16:23:00.147172,2023-12-27 16:23:25.301443,2023-12-27 16:51:24.106226,2023-12-27 16:51:14.541384,2023-12-27 16:42:47.657365,2023-12-27 16:42:52.640893"
3044,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",18.00,2023-12-27 01:38:14.742729,"2023-12-27 16:53:52.055034,2023-12-27 16:53:57.525220,2023-12-27 16:49:45.301518,2023-12-27 16:49:49.032529"
3049,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","150,161",12.00,2023-12-27 01:50:13.984700,"2023-12-27 01:54:43.837987,2023-12-27 01:54:37.900571"
3050,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150,150,150",36.00,2023-12-27 01:52:43.241006,"2023-12-27 17:22:41.075411,2023-12-27 17:23:11.963553,2023-12-27 17:23:38.889564,2023-12-27 17:23:21.152310,2023-12-27 17:23:30.303458,2023-12-27 17:22:50.409325"
3052,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen","143,143,143,144,144,144,148",28.50,2023-12-27 02:26:19.661149,"2023-12-27 17:35:09.515559,2023-12-27 17:35:15.105982,2023-12-27 17:35:21.360710,2023-12-27 17:35:27.423601,2023-12-27 18:49:46.333759,2023-12-27 18:49:46.344252,2023-12-27 17:23:57.975109"
3055,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen","143,143,148",18.00,2023-12-27 03:23:01.408830,"2023-12-27 18:24:19.627608,2023-12-27 18:24:24.292711,2023-12-27 18:17:28.058462"
3056,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148,148,148",48.00,2023-12-27 03:36:48.674711,"2023-12-28 01:43:49.796071,2023-12-28 01:43:59.727904,2023-12-28 01:44:09.951264,2023-12-28 01:43:40.963277,2023-12-28 01:38:32.619698,2023-12-28 01:38:14.732351,2023-12-28 01:38:19.482098,2023-12-28 01:38:40.751594"
3057,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-27 03:48:04.367727,"2023-12-27 18:24:05.462293,2023-12-27 18:24:23.946644,2023-12-27 18:23:45.065856,2023-12-27 18:24:16.928808"
3060,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",40.00,2023-12-27 12:20:30.235184,"2023-12-29 14:55:05.200055,2023-12-29 14:48:26.269603"
3062,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",12.00,2023-12-27 12:57:53.476163,"2023-12-29 16:21:57.802740,2023-12-29 16:22:02.750690"
3063,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","150,150,161,161",32.00,2023-12-27 13:00:02.363934,"2023-12-31 00:26:19.145337,2023-12-31 00:26:11.857185,2023-12-31 00:26:25.438459,2023-12-31 00:26:30.902877"
3064,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","150,150,161,161",32.00,2023-12-27 13:21:45.122629,"2023-12-27 14:35:35.569311,2023-12-27 14:35:18.998227,2023-12-27 14:35:27.569060,2023-12-27 14:35:11.483268"
3065,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","143,143,143,143,144,144,144,149,150,150,161,161,161",70.00,2023-12-27 13:26:04.905515,"2023-12-27 14:47:49.944434,2023-12-27 14:48:21.377395,2023-12-27 16:23:38.545172,2023-12-27 16:23:38.556274,2023-12-27 14:48:04.645488,2023-12-27 14:47:33.324298,2023-12-27 14:48:14.573494,2023-12-27 14:36:42.014100,2023-12-27 17:28:39.135651,2023-12-27 17:28:17.654453,2023-12-27 17:28:23.899782,2023-12-27 17:28:32.057301,2023-12-27 17:28:07.876130"
3066,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,144,149,149",18.00,2023-12-27 13:36:12.173862,"2023-12-27 18:11:56.964635,2023-12-27 18:11:28.206620,2023-12-27 18:11:49.199082,2023-12-27 18:11:49.212004,2023-12-27 18:07:04.330457,2023-12-27 18:07:18.144909"
3067,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",64.00,2023-12-27 13:39:32.703703,"2023-12-27 21:02:05.397382,2023-12-27 21:01:58.868657"
3068,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","144,144,149,149",18.00,2023-12-27 13:45:20.198321,"2023-12-28 16:38:11.890022,2023-12-28 16:38:18.214033,2023-12-28 16:33:49.802743,2023-12-28 16:33:53.752036"
3069,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","143,143,143,143,143,143,143,143,143,144,144,144,144,144,144,148,148,148,149,149",54.00,2023-12-27 13:57:00.366283,"2023-12-27 15:30:41.408584,2023-12-27 16:36:23.142132,2023-12-27 16:36:23.159940,2023-12-27 15:30:54.061945,2023-12-27 16:38:43.719506,2023-12-27 16:38:43.736119,2023-12-27 15:30:48.485347,2023-12-27 16:36:30.402205,2023-12-27 16:36:30.415129,2023-12-27 15:30:26.310701,2023-12-27 16:35:02.755014,2023-12-27 16:35:02.765598,2023-12-27 15:30:36.299910,2023-12-27 16:36:18.546753,2023-12-27 16:36:18.558316,2023-12-27 15:25:21.722798,2023-12-27 15:25:26.143658,2023-12-27 15:25:03.004355,2023-12-27 15:25:44.040448,2023-12-27 15:25:56.759689"
3070,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen","143,143,143,143,143,144,148",21.38,2023-12-27 13:58:09.587173,"2023-12-27 15:56:09.035958,2023-12-27 15:23:27.112446,2023-12-27 15:35:37.865222,2023-12-27 15:35:37.885042,2023-12-27 15:23:32.649203,2023-12-27 15:23:38.150708,2023-12-27 15:13:37.571593"
3071,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148,148,148",36.00,2023-12-27 14:04:10.773021,"2023-12-29 18:27:23.177864,2023-12-29 18:27:31.641943,2023-12-29 18:27:09.196065,2023-12-29 18:22:20.749591,2023-12-29 18:22:12.284623,2023-12-29 18:22:05.409993"
3072,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,149",9.00,2023-12-27 14:11:51.993157,"2023-12-27 17:32:44.345638,2023-12-27 17:37:42.681335,2023-12-27 17:37:42.693306,2023-12-27 17:32:41.293628"
3073,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","143,143,143,143,143,144,144,144,144,144,144,144,144,148,149,149",30.00,2023-12-27 14:17:50.841815,"2023-12-27 15:06:59.515825,2023-12-27 15:13:33.862646,2023-12-27 15:13:33.875016,2023-12-27 15:13:38.367087,2023-12-27 15:13:38.383657,2023-12-27 15:06:50.752029,2023-12-27 15:13:50.759627,2023-12-27 15:13:50.769937,2023-12-27 15:06:43.802848,2023-12-27 15:13:11.173381,2023-12-27 15:13:11.184922,2023-12-27 15:13:20.913710,2023-12-27 15:13:20.925300,2023-12-27 15:07:12.853178,2023-12-27 15:07:08.609174,2023-12-27 15:07:03.148764"
3074,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,144,144,149",27.00,2023-12-27 14:18:01.292105,"2023-12-27 15:11:55.988511,2023-12-27 15:12:03.936390,2023-12-27 15:12:20.660494,2023-12-27 15:12:29.966254,2023-12-27 15:12:40.331552,2023-12-27 15:06:48.414255"
3075,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen","143,143,143,143,143,143,144,144,148,148",33.00,2023-12-27 14:18:24.948430,"2023-12-27 16:11:03.736308,2023-12-27 16:53:05.545950,2023-12-27 16:53:05.560491,2023-12-27 16:11:12.251214,2023-12-27 16:53:11.950559,2023-12-27 16:53:11.966375,2023-12-27 16:11:24.047291,2023-12-27 16:03:54.163830,2023-12-27 16:03:58.832203"
3076,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","143,144,144,144,144,144,144,148,149",25.50,2023-12-27 14:21:25.249156,"2023-12-27 15:17:51.253700,2023-12-27 15:24:43.793122,2023-12-27 15:24:43.806741,2023-12-27 15:17:40.066464,2023-12-27 15:24:26.423624,2023-12-27 15:24:26.442267,2023-12-27 15:18:00.228228,2023-12-27 15:17:27.005311"
3077,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148",12.00,2023-12-27 14:22:58.999608,"2023-12-27 18:10:25.675451,2023-12-27 18:51:28.621630,2023-12-27 18:51:28.632597,2023-12-27 18:05:31.829095"
3078,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-27 14:23:03.626262,"2023-12-27 15:53:13.420491,2023-12-27 15:43:56.381913"
3079,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Carrousel,Carrousel","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen","150,150,161,161,153,153",39.00,2023-12-27 14:27:47.281761,"2023-12-27 19:02:44.746229,2023-12-27 19:02:18.301601,2023-12-27 19:02:40.331231,2023-12-27 19:02:33.872296,2023-12-27 19:20:18.775778,2023-12-27 19:20:13.529615"
3080,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-27 14:27:48.341638,"2023-12-27 20:15:42.619563,2023-12-27 20:15:31.693327"
3081,"Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen","149,149",9.00,2023-12-27 14:43:05.122076,"2023-12-28 18:50:47.249814,2023-12-28 18:50:53.154634"
3082,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-27 14:43:34.337447,"2023-12-27 20:58:54.645738,2023-12-27 20:49:43.712726"
3083,"Entree schaatsbaan,Schaatsverhuur,Carrousel,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","143,148,153,150,150,161",45.48,2023-12-27 14:44:55.670315,"2023-12-27 17:39:15.815050,2023-12-27 17:33:50.530209,2023-12-27 18:48:08.733056,2023-12-27 18:59:13.696700,2023-12-27 18:59:05.148518,2023-12-27 18:59:19.376797"
3084,"Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen","149,149",9.00,2023-12-27 14:45:23.405469,"2023-12-27 15:00:06.188036,2023-12-27 14:59:52.993961"
3085,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143",12.00,2023-12-27 14:51:35.686585,"2023-12-27 18:19:39.375775,2023-12-27 19:21:30.848238,2023-12-27 19:21:30.859114,2023-12-27 18:19:45.569740,2023-12-27 19:21:36.101387,2023-12-27 19:21:36.113825"
3087,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","143,144,144,144,148,149",21.00,2023-12-27 14:58:13.005748,"2023-12-27 16:21:23.751537,2023-12-27 16:21:30.952267,2023-12-27 16:21:41.479627,2023-12-27 16:21:41.489707,2023-12-27 16:16:00.800696,2023-12-27 16:15:56.285284"
3088,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-27 15:04:33.352131,"2023-12-28 15:53:44.323817,2023-12-28 15:53:53.924211,2023-12-28 15:49:50.863374,2023-12-28 15:49:43.671799"
3089,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","144,144",9.00,2023-12-27 15:09:12.533934,NULL
3090,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen","144,144,149,149",18.00,2023-12-27 15:33:41.229828,"2023-12-27 19:16:24.961881,2023-12-27 19:16:31.918461,2023-12-27 19:12:08.573147,2023-12-27 19:12:19.725303"
3091,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-27 15:36:36.554651,NULL
3092,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",128.00,2023-12-27 15:37:36.638615,"2023-12-27 22:18:06.153261,2023-12-27 22:17:50.150664"
3094,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-27 15:57:35.432637,"2023-12-27 21:35:15.651042,2023-12-27 21:35:20.973416,2023-12-27 21:32:04.320959,2023-12-27 21:31:55.442591"
3095,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","143,143",12.00,2023-12-27 16:06:15.049495,"2023-12-27 16:10:28.222740,2023-12-27 16:10:23.599206"
3097,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-27 16:10:10.307511,"2023-12-27 21:18:34.935884,2023-12-27 21:18:41.078015"
3098,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",32.00,2023-12-27 16:10:37.245557,"2023-12-27 19:54:14.160762,2023-12-27 19:53:47.904242,2023-12-27 19:53:58.580349,2023-12-27 19:54:07.388443"
3100,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen","150,150,161,161,143,148",72.00,2023-12-27 16:14:17.659467,"2023-12-27 18:02:05.180867,2023-12-27 18:01:45.147802,2023-12-27 18:02:00.357663,2023-12-27 18:01:51.913980,2023-12-27 19:46:01.759682,2023-12-27 19:38:58.443808"
